total_pop,pop_white_non_hisp,pop_black,pop_asian,pop_hispanic,median_hh_income,pop_poverty,pop_poverty_total,labor_force,unemployed,median_gross_rent,housing_units_total,housing_units_vacant,median_year_built,avg_household_size,lor_total,lor_2019_or_later,lor_2015_2018,lor_2010_2014,lor_2000_2009,lor_1990_1999,lor_1989_or_earlier,lang_total,lang_english_only,lang_spanish,lang_french,lang_chinese,lang_vietnamese,lang_tagalog,lang_korean,renter_households_total,burden_30_35,burden_35_40,burden_40_50,burden_50_plus,nativity_total,pop_foreign_born,citizenship_total,pop_naturalized,pop_noncitizen,hh_lang_total,hh_limited_eng_spanish,hh_limited_eng_indoeuropean,hh_limited_eng_apilang,hh_limited_eng_other,pub_assist_total,pub_assist_or_snap,renter_hh_total,renter_hh_no_vehicle,GEO_ID,state,county,tract,inc_dist_total,inc_under_10k,inc_10_15k,inc_15_20k,inc_20_25k,inc_25_30k,inc_30_35k,id,pct_white,pct_black,pct_asian,pct_hispanic,unemployment,poverty_rate,vacancy_rate,occupancy_rate,rent_burden,pct_lor_2019_or_later,pct_lor_2015_2018,pct_lor_2010_2014,pct_lor_2000_2009,pct_lor_1990_1999,pct_lor_1989_or_earlier,pct_lang_english_only,pct_lang_spanish,pct_lang_french,pct_lang_chinese,pct_lang_vietnamese,pct_lang_tagalog,pct_lang_korean,pct_foreign_born,pct_naturalized,pct_noncitizen,pct_limited_eng_spanish,pct_limited_eng_indoeuropean,pct_limited_eng_apilang,pct_limited_eng_other,pct_limited_eng_any,pct_pub_assist_or_snap,pct_renter_no_vehicle,pct_under_35k
2717.0,1154.0,447.0,678.0,238.0,69984.0,486.0,2696.0,1666.0,105.0,1619.0,2212.0,227.0,1965.0,1.35,2685.0,2291.0,216.0,581.0,1014.0,373.0,65.0,,,,,,,,,1683.0,249.0,119.0,130.0,315.0,2717.0,911.0,2717.0,561.0,350.0,1985.0,0.0,0.0,246.0,40.0,1985.0,284.0,1683.0,745.0,1400000US06001403401,06,001,403401,1985.0,147.0,243.0,42.0,116.0,45.0,60.0,403401,42.5,16.5,25.0,8.8,6.3,18.0,10.3,89.7,48.3,85.3,8.0,21.6,37.8,13.9,2.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.5,20.6,12.9,0.0,0.0,12.4,2.0,14.4,14.3,44.3,32.9
1134.0,493.0,172.0,152.0,135.0,89021.0,0.0,1134.0,990.0,49.0,1713.0,886.0,151.0,1938.0,1.54,1134.0,1134.0,23.0,306.0,729.0,0.0,76.0,,,,,,,,,735.0,66.0,27.0,115.0,87.0,1134.0,213.0,1134.0,84.0,129.0,735.0,0.0,0.0,0.0,0.0,735.0,120.0,735.0,282.0,1400000US06001403402,06,001,403402,735.0,0.0,0.0,15.0,97.0,28.0,5.0,403402,43.5,15.2,13.4,11.9,4.9,0.0,17.0,83.0,40.1,100.0,2.0,27.0,64.3,0.0,6.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.8,7.4,11.4,0.0,0.0,0.0,0.0,0.0,16.3,38.4,19.7
4904.0,1874.0,740.0,1525.0,387.0,104167.0,805.0,4904.0,3314.0,183.0,1911.0,3203.0,489.0,1976.0,1.8,4877.0,4029.0,582.0,1149.0,1547.0,705.0,46.0,,,,,,,,,2298.0,168.0,98.0,206.0,605.0,4904.0,1856.0,4904.0,1109.0,747.0,2714.0,48.0,0.0,230.0,85.0,2714.0,400.0,2298.0,634.0,1400000US06001403501,06,001,403501,2714.0,269.0,127.0,72.0,173.0,70.0,164.0,403501,38.2,15.1,31.1,7.9,5.5,16.4,15.3,84.7,46.9,82.6,11.9,23.6,31.7,14.5,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.8,22.6,15.2,1.8,0.0,8.5,3.1,13.4,14.7,27.6,32.2
1919.0,939.0,221.0,208.0,324.0,108478.0,194.0,1919.0,1428.0,40.0,1939.0,1403.0,285.0,1959.0,1.7,1896.0,1565.0,72.0,338.0,813.0,104.0,92.0,,,,,,,,,936.0,51.0,13.0,72.0,242.0,1919.0,177.0,1919.0,117.0,60.0,1118.0,5.0,0.0,18.0,0.0,1118.0,58.0,936.0,163.0,1400000US06001403502,06,001,403502,1118.0,63.0,48.0,46.0,44.0,42.0,39.0,403502,48.9,11.5,10.8,16.9,2.8,10.1,20.3,79.7,40.4,82.5,3.8,17.8,42.9,5.5,4.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.2,6.1,3.1,0.4,0.0,1.6,0.0,2.1,5.2,17.4,25.2
5056.0,1933.0,1174.0,497.0,857.0,99925.0,582.0,4951.0,3438.0,161.0,2111.0,3085.0,252.0,1968.0,1.74,4922.0,4106.0,295.0,894.0,1836.0,625.0,271.0,,,,,,,,,2416.0,182.0,102.0,196.0,360.0,5056.0,1042.0,5056.0,564.0,478.0,2833.0,0.0,14.0,18.0,23.0,2833.0,185.0,2416.0,317.0,1400000US06001403600,06,001,403600,2833.0,159.0,62.0,0.0,84.0,29.0,73.0,403600,38.2,23.2,9.8,17.0,4.7,11.8,8.2,91.8,34.8,83.4,6.0,18.2,37.3,12.7,5.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.6,11.2,9.5,0.0,0.5,0.6,0.8,1.9,6.5,13.1,14.4
2909.0,1222.0,632.0,573.0,305.0,84063.0,500.0,2823.0,1910.0,40.0,2375.0,1858.0,106.0,1964.0,1.59,2789.0,2386.0,125.0,512.0,1331.0,335.0,46.0,,,,,,,,,1547.0,118.0,49.0,50.0,531.0,2909.0,631.0,2909.0,432.0,199.0,1752.0,12.0,8.0,0.0,0.0,1752.0,80.0,1547.0,414.0,1400000US06001403701,06,001,403701,1752.0,132.0,34.0,0.0,120.0,11.0,27.0,403701,42.0,21.7,19.7,10.5,2.1,17.7,5.7,94.3,48.4,85.6,4.5,18.4,47.7,12.0,1.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.7,14.9,6.8,0.7,0.5,0.0,0.0,1.1,4.6,26.8,18.5
2238.0,1224.0,369.0,264.0,244.0,115156.0,182.0,2172.0,1635.0,99.0,2217.0,1363.0,161.0,1938.0,1.85,2228.0,1935.0,162.0,704.0,697.0,250.0,122.0,,,,,,,,,1018.0,87.0,43.0,32.0,129.0,2238.0,298.0,2238.0,172.0,126.0,1202.0,0.0,7.0,16.0,0.0,1202.0,111.0,1018.0,176.0,1400000US06001403702,06,001,403702,1202.0,11.0,31.0,12.0,11.0,21.0,41.0,403702,54.7,16.5,11.8,10.9,6.1,8.4,11.8,88.2,28.6,86.8,7.3,31.6,31.3,11.2,5.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.3,7.7,5.6,0.0,0.6,1.3,0.0,1.9,9.2,17.3,10.6
4008.0,2471.0,606.0,397.0,288.0,154524.0,230.0,4008.0,2649.0,114.0,2289.0,2092.0,158.0,1938.0,2.06,3986.0,2142.0,75.0,617.0,1026.0,352.0,38.0,,,,,,,,,1270.0,27.0,95.0,44.0,211.0,4008.0,342.0,4008.0,244.0,98.0,1934.0,0.0,0.0,0.0,0.0,1934.0,98.0,1270.0,196.0,1400000US06001403800,06,001,403800,1934.0,84.0,14.0,27.0,17.0,19.0,12.0,403800,61.7,15.1,9.9,7.2,4.3,5.7,7.6,92.4,29.7,53.7,1.9,15.5,25.7,8.8,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.5,6.1,2.4,0.0,0.0,0.0,0.0,0.0,5.1,15.4,8.9
3883.0,2436.0,360.0,584.0,433.0,126075.0,344.0,3881.0,2454.0,102.0,2168.0,2416.0,259.0,1964.0,1.77,3826.0,2373.0,84.0,762.0,984.0,370.0,153.0,,,,,,,,,1411.0,65.0,87.0,33.0,245.0,3883.0,724.0,3883.0,401.0,323.0,2157.0,15.0,0.0,55.0,0.0,2157.0,80.0,1411.0,165.0,1400000US06001403900,06,001,403900,2157.0,14.0,136.0,57.0,57.0,0.0,85.0,403900,62.7,9.3,15.0,11.2,4.2,8.9,10.7,89.3,30.5,62.0,2.2,19.9,25.7,9.7,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.6,10.3,8.3,0.7,0.0,2.5,0.0,3.2,3.7,11.7,16.2
3145.0,1597.0,377.0,361.0,615.0,98214.0,342.0,3145.0,2227.0,82.0,1927.0,1937.0,123.0,1964.0,1.73,3145.0,2187.0,67.0,554.0,844.0,518.0,167.0,,,,,,,,,1346.0,108.0,116.0,127.0,287.0,3145.0,509.0,3145.0,309.0,200.0,1814.0,0.0,0.0,19.0,0.0,1814.0,120.0,1346.0,183.0,1400000US06001404000,06,001,404000,1814.0,35.0,88.0,26.0,28.0,58.0,6.0,404000,50.8,12.0,11.5,19.6,3.7,10.9,6.4,93.6,47.4,69.5,2.1,17.6,26.8,16.5,5.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.2,9.8,6.4,0.0,0.0,1.0,0.0,1.0,6.6,13.6,13.3
3208.0,2365.0,269.0,287.0,141.0,128711.0,136.0,3197.0,2255.0,45.0,2222.0,1891.0,124.0,1938.0,1.81,3198.0,1905.0,215.0,542.0,926.0,110.0,95.0,,,,,,,,,1116.0,105.0,38.0,146.0,202.0,3208.0,300.0,3208.0,170.0,130.0,1767.0,0.0,0.0,0.0,0.0,1767.0,64.0,1116.0,215.0,1400000US06001404101,06,001,404101,1767.0,45.0,50.0,14.0,8.0,52.0,113.0,404101,73.7,8.4,8.9,4.4,2.0,4.3,6.6,93.4,44.0,59.6,6.7,16.9,29.0,3.4,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.4,5.3,4.1,0.0,0.0,0.0,0.0,0.0,3.6,19.3,16.0
2701.0,1430.0,155.0,408.0,293.0,98472.0,260.0,2569.0,1511.0,43.0,2088.0,1792.0,164.0,1958.0,1.58,2569.0,2188.0,182.0,436.0,1092.0,300.0,124.0,,,,,,,,,1362.0,154.0,62.0,130.0,240.0,2701.0,361.0,2701.0,253.0,108.0,1628.0,25.0,18.0,71.0,0.0,1628.0,155.0,1362.0,441.0,1400000US06001404102,06,001,404102,1628.0,85.0,102.0,64.0,64.0,28.0,55.0,404102,52.9,5.7,15.1,10.8,2.8,10.1,9.2,90.8,43.0,85.2,7.1,17.0,42.5,11.7,4.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.4,9.4,4.0,1.5,1.1,4.4,0.0,7.0,9.5,32.4,24.4
3894.0,2606.0,192.0,435.0,286.0,247619.0,107.0,3734.0,2001.0,130.0,2881.0,1527.0,67.0,1956.0,2.56,3738.0,595.0,8.0,356.0,181.0,23.0,0.0,,,,,,,,,259.0,0.0,13.0,31.0,38.0,3894.0,375.0,3894.0,246.0,129.0,1460.0,0.0,0.0,4.0,0.0,1460.0,49.0,259.0,16.0,1400000US06001404200,06,001,404200,1460.0,25.0,0.0,0.0,6.0,8.0,0.0,404200,66.9,4.9,11.2,7.3,6.5,2.9,4.4,95.6,31.7,15.9,0.2,9.5,4.8,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.6,6.3,3.3,0.0,0.0,0.3,0.0,0.3,3.4,6.2,2.7
3587.0,2696.0,46.0,474.0,214.0,227237.0,125.0,3587.0,1967.0,82.0,3107.0,1549.0,125.0,1947.0,2.52,3587.0,261.0,0.0,91.0,118.0,43.0,9.0,,,,,,,,,117.0,27.0,0.0,19.0,0.0,3587.0,442.0,3587.0,401.0,41.0,1424.0,0.0,0.0,0.0,0.0,1424.0,26.0,117.0,17.0,1400000US06001404300,06,001,404300,1424.0,0.0,24.0,20.0,24.0,0.0,0.0,404300,75.2,1.3,13.2,6.0,4.2,3.5,8.1,91.9,39.3,7.3,0.0,2.5,3.3,1.2,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.3,11.2,1.1,0.0,0.0,0.0,0.0,0.0,1.8,14.5,4.8
5823.0,3417.0,142.0,1095.0,182.0,184737.0,130.0,5823.0,3123.0,65.0,3295.0,2478.0,28.0,1980.0,2.38,5823.0,687.0,0.0,413.0,123.0,48.0,81.0,,,,,,,,,321.0,13.0,0.0,0.0,28.0,5823.0,1264.0,5823.0,670.0,594.0,2450.0,30.0,0.0,18.0,0.0,2450.0,15.0,321.0,16.0,1400000US06001404400,06,001,404400,2450.0,54.0,0.0,45.0,60.0,87.0,56.0,404400,58.7,2.4,18.8,3.1,2.1,2.2,1.1,98.9,12.8,11.8,0.0,7.1,2.1,0.8,1.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.7,11.5,10.2,1.2,0.0,0.7,0.0,2.0,0.6,5.0,12.3
1820.0,1197.0,94.0,142.0,116.0,232112.0,24.0,1820.0,962.0,10.0,3501.0,722.0,37.0,1951.0,2.66,1820.0,188.0,0.0,37.0,111.0,6.0,0.0,,,,,,,,,73.0,0.0,12.0,0.0,20.0,1820.0,204.0,1820.0,176.0,28.0,685.0,7.0,5.0,0.0,0.0,685.0,12.0,73.0,0.0,1400000US06001404501,06,001,404501,685.0,4.0,0.0,3.0,0.0,0.0,8.0,404501,65.8,5.2,7.8,6.4,1.0,1.3,5.1,94.9,43.8,10.3,0.0,2.0,6.1,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.2,9.7,1.5,1.0,0.7,0.0,0.0,1.8,1.8,0.0,2.2
6110.0,4030.0,353.0,1021.0,326.0,227361.0,92.0,6110.0,3436.0,115.0,3501.0,2599.0,17.0,1960.0,2.36,6103.0,320.0,103.0,43.0,156.0,18.0,0.0,,,,,,,,,134.0,57.0,0.0,12.0,14.0,6110.0,926.0,6110.0,709.0,217.0,2582.0,9.0,0.0,124.0,0.0,2582.0,32.0,134.0,0.0,1400000US06001404502,06,001,404502,2582.0,19.0,59.0,0.0,42.0,18.0,0.0,404502,66.0,5.8,16.7,5.3,3.3,1.5,0.7,99.3,61.9,5.2,1.7,0.7,2.6,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.2,11.6,3.6,0.3,0.0,4.8,0.0,5.2,1.2,0.0,5.3
4934.0,2872.0,263.0,662.0,216.0,222617.0,307.0,4934.0,2390.0,133.0,2475.0,1955.0,20.0,1963.0,2.55,4934.0,713.0,0.0,262.0,293.0,150.0,0.0,,,,,,,,,281.0,21.0,0.0,10.0,61.0,4934.0,830.0,4934.0,573.0,257.0,1935.0,0.0,18.0,0.0,0.0,1935.0,39.0,281.0,61.0,1400000US06001404600,06,001,404600,1935.0,52.0,61.0,0.0,10.0,9.0,0.0,404600,58.2,5.3,13.4,4.4,5.6,6.2,1.0,99.0,32.7,14.5,0.0,5.3,5.9,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.8,11.6,5.2,0.0,0.9,0.0,0.0,0.9,2.0,21.7,6.8
2187.0,1477.0,100.0,252.0,198.0,250001.0,70.0,2187.0,1221.0,54.0,3501.0,906.0,57.0,1943.0,2.58,2187.0,101.0,12.0,47.0,35.0,0.0,7.0,,,,,,,,,46.0,4.0,0.0,0.0,12.0,2187.0,219.0,2187.0,146.0,73.0,849.0,0.0,0.0,0.0,0.0,849.0,18.0,46.0,0.0,1400000US06001404700,06,001,404700,849.0,27.0,0.0,12.0,0.0,0.0,4.0,404700,67.5,4.6,11.5,9.1,4.4,3.2,6.3,93.7,34.8,4.6,0.5,2.1,1.6,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,6.7,3.3,0.0,0.0,0.0,0.0,0.0,2.1,0.0,5.1
2744.0,1444.0,315.0,444.0,275.0,114083.0,303.0,2744.0,1340.0,99.0,1681.0,1225.0,80.0,1944.0,2.4,2744.0,1106.0,142.0,92.0,703.0,74.0,46.0,,,,,,,,,579.0,49.0,10.0,21.0,160.0,2744.0,598.0,2744.0,401.0,197.0,1145.0,12.0,40.0,20.0,0.0,1145.0,211.0,579.0,228.0,1400000US06001404800,06,001,404800,1145.0,66.0,126.0,12.0,0.0,0.0,50.0,404800,52.6,11.5,16.2,10.0,7.4,11.0,6.5,93.5,41.5,40.3,5.2,3.4,25.6,2.7,1.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.8,14.6,7.2,1.0,3.5,1.7,0.0,6.3,18.4,39.4,22.2
4669.0,2530.0,283.0,638.0,764.0,151860.0,131.0,4669.0,2939.0,59.0,2004.0,2125.0,84.0,1938.0,2.29,4669.0,1763.0,94.0,582.0,788.0,95.0,134.0,,,,,,,,,846.0,66.0,64.0,92.0,74.0,4669.0,557.0,4669.0,432.0,125.0,2041.0,0.0,0.0,114.0,0.0,2041.0,116.0,846.0,133.0,1400000US06001404900,06,001,404900,2041.0,59.0,18.0,9.0,75.0,43.0,54.0,404900,54.2,6.1,13.7,16.4,2.0,2.8,4.0,96.0,35.0,37.8,2.0,12.5,16.9,2.0,2.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.9,9.3,2.7,0.0,0.0,5.6,0.0,5.6,5.7,15.7,12.6
3665.0,2086.0,493.0,445.0,376.0,152857.0,155.0,3665.0,2378.0,127.0,2092.0,1774.0,194.0,1938.0,2.32,3660.0,857.0,59.0,255.0,277.0,215.0,51.0,,,,,,,,,479.0,88.0,40.0,34.0,62.0,3665.0,568.0,3665.0,397.0,171.0,1580.0,0.0,0.0,110.0,0.0,1580.0,60.0,479.0,55.0,1400000US06001405000,06,001,405000,1580.0,38.0,50.0,0.0,8.0,0.0,58.0,405000,56.9,13.5,12.1,10.3,5.3,4.2,10.9,89.1,46.8,23.4,1.6,7.0,7.6,5.9,1.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.5,10.8,4.7,0.0,0.0,7.0,0.0,7.0,3.8,11.5,9.7
4508.0,2986.0,255.0,547.0,305.0,250001.0,226.0,4508.0,2468.0,7.0,3270.0,1786.0,84.0,1938.0,2.65,4508.0,323.0,90.0,68.0,127.0,0.0,21.0,,,,,,,,,86.0,0.0,0.0,0.0,11.0,4508.0,505.0,4508.0,379.0,126.0,1702.0,0.0,0.0,0.0,0.0,1702.0,19.0,86.0,0.0,1400000US06001405100,06,001,405100,1702.0,56.0,0.0,23.0,0.0,0.0,6.0,405100,66.2,5.7,12.1,6.8,0.3,5.0,4.7,95.3,12.8,7.2,2.0,1.5,2.8,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.2,8.4,2.8,0.0,0.0,0.0,0.0,0.0,1.1,0.0,5.0
4913.0,1670.0,680.0,1939.0,305.0,105222.0,369.0,4913.0,3110.0,58.0,1759.0,2564.0,272.0,1938.0,2.14,4899.0,3210.0,156.0,463.0,1331.0,468.0,672.0,,,,,,,,,1705.0,109.0,79.0,0.0,324.0,4913.0,1807.0,4913.0,1353.0,454.0,2292.0,0.0,33.0,154.0,0.0,2292.0,155.0,1705.0,302.0,1400000US06001405200,06,001,405200,2292.0,105.0,98.0,0.0,63.0,80.0,65.0,405200,34.0,13.8,39.5,6.2,1.9,7.5,10.6,89.4,30.0,65.5,3.2,9.5,27.2,9.6,13.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.8,27.5,9.2,0.0,1.4,6.7,0.0,8.2,6.8,17.7,17.9
2872.0,1394.0,400.0,411.0,480.0,112656.0,377.0,2808.0,2179.0,54.0,2039.0,1727.0,248.0,1962.0,1.94,2865.0,2461.0,155.0,733.0,880.0,486.0,77.0,,,,,,,,,1332.0,79.0,36.0,68.0,280.0,2872.0,496.0,2872.0,255.0,241.0,1479.0,30.0,11.0,69.0,0.0,1479.0,128.0,1332.0,246.0,1400000US06001405301,06,001,405301,1479.0,69.0,67.0,23.0,27.0,23.0,24.0,405301,48.5,13.9,14.3,16.7,2.5,13.4,14.4,85.6,34.8,85.9,5.4,25.6,30.7,17.0,2.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.3,8.9,8.4,2.0,0.7,4.7,0.0,7.4,8.7,18.5,15.8
2559.0,876.0,596.0,795.0,159.0,63709.0,377.0,2559.0,1611.0,67.0,1727.0,1686.0,147.0,1963.0,1.66,2559.0,2258.0,303.0,641.0,1050.0,144.0,62.0,,,,,,,,,1413.0,149.0,89.0,86.0,343.0,2559.0,898.0,2559.0,537.0,361.0,1539.0,0.0,14.0,219.0,81.0,1539.0,303.0,1413.0,473.0,1400000US06001405302,06,001,405302,1539.0,61.0,115.0,111.0,127.0,36.0,49.0,405302,34.2,23.3,31.1,6.2,4.2,14.7,8.7,91.3,47.2,88.2,11.8,25.0,41.0,5.6,2.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.1,21.0,14.1,0.0,0.9,14.2,5.3,20.4,19.7,33.5,32.4
3541.0,894.0,444.0,1132.0,834.0,70231.0,581.0,3515.0,2427.0,173.0,1773.0,1784.0,200.0,1948.0,2.2,3492.0,3032.0,380.0,625.0,1476.0,413.0,125.0,,,,,,,,,1428.0,115.0,45.0,130.0,423.0,3541.0,1249.0,3541.0,737.0,512.0,1584.0,36.0,25.0,179.0,20.0,1584.0,344.0,1428.0,377.0,1400000US06001405401,06,001,405401,1584.0,59.0,225.0,36.0,68.0,10.0,53.0,405401,25.2,12.5,32.0,23.6,7.1,16.5,11.2,88.8,49.9,86.8,10.9,17.9,42.3,11.8,3.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.3,20.8,14.5,2.3,1.6,11.3,1.3,16.4,21.7,26.4,28.5
3673.0,746.0,561.0,1315.0,862.0,61204.0,695.0,3591.0,2001.0,85.0,1328.0,1332.0,100.0,1961.0,2.91,3591.0,3046.0,71.0,558.0,1387.0,525.0,368.0,,,,,,,,,1107.0,63.0,142.0,64.0,314.0,3673.0,1634.0,3673.0,989.0,645.0,1232.0,32.0,0.0,169.0,17.0,1232.0,330.0,1107.0,210.0,1400000US06001405402,06,001,405402,1232.0,83.0,103.0,119.0,33.0,95.0,46.0,405402,20.3,15.3,35.8,23.5,4.2,19.4,7.5,92.5,52.7,84.8,2.0,15.5,38.6,14.6,10.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.5,26.9,17.6,2.6,0.0,13.7,1.4,17.7,26.8,19.0,38.9
3537.0,756.0,690.0,1288.0,520.0,82222.0,461.0,3528.0,2150.0,119.0,1707.0,1748.0,138.0,1946.0,2.2,3537.0,2589.0,208.0,251.0,933.0,879.0,181.0,,,,,,,,,1205.0,57.0,63.0,79.0,285.0,3537.0,1430.0,3537.0,1039.0,391.0,1610.0,27.0,0.0,124.0,21.0,1610.0,245.0,1205.0,248.0,1400000US06001405500,06,001,405500,1610.0,40.0,136.0,37.0,107.0,64.0,68.0,405500,21.4,19.5,36.4,14.7,5.5,13.1,7.9,92.1,40.2,73.2,5.9,7.1,26.4,24.9,5.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.4,29.4,11.1,1.7,0.0,7.7,1.3,10.7,15.2,20.6,28.1
3044.0,941.0,524.0,672.0,677.0,80669.0,529.0,3019.0,2187.0,95.0,1753.0,1634.0,187.0,1938.0,2.1,3044.0,1970.0,76.0,418.0,846.0,567.0,44.0,,,,,,,,,1069.0,130.0,158.0,123.0,230.0,3044.0,673.0,3044.0,458.0,215.0,1447.0,16.0,0.0,60.0,0.0,1447.0,168.0,1069.0,266.0,1400000US06001405600,06,001,405600,1447.0,85.0,92.0,31.0,47.0,19.0,26.0,405600,30.9,17.2,22.1,22.2,4.3,17.5,11.4,88.6,60.0,64.7,2.5,13.7,27.8,18.6,1.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.1,15.0,7.1,1.1,0.0,4.1,0.0,5.3,11.6,24.9,20.7
3522.0,530.0,985.0,934.0,876.0,74547.0,649.0,3513.0,2269.0,119.0,1726.0,1605.0,100.0,1952.0,2.32,3487.0,2274.0,251.0,475.0,1134.0,323.0,75.0,,,,,,,,,1042.0,44.0,48.0,26.0,252.0,3522.0,1590.0,3522.0,922.0,668.0,1505.0,55.0,0.0,32.0,0.0,1505.0,218.0,1042.0,128.0,1400000US06001405700,06,001,405700,1505.0,71.0,92.0,0.0,53.0,31.0,37.0,405700,15.0,28.0,26.5,24.9,5.2,18.5,6.2,93.8,35.5,65.2,7.2,13.6,32.5,9.3,2.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.1,26.2,19.0,3.7,0.0,2.1,0.0,5.8,14.5,12.3,18.9
4182.0,494.0,850.0,1815.0,864.0,67222.0,876.0,4170.0,2171.0,146.0,1523.0,1442.0,100.0,1938.0,3.12,4182.0,2729.0,339.0,501.0,1209.0,582.0,83.0,,,,,,,,,863.0,60.0,140.0,121.0,181.0,4182.0,1744.0,4182.0,929.0,815.0,1342.0,0.0,0.0,154.0,87.0,1342.0,305.0,863.0,105.0,1400000US06001405800,06,001,405800,1342.0,79.0,71.0,90.0,0.0,6.0,87.0,405800,11.8,20.3,43.4,20.7,6.7,21.0,6.9,93.1,58.2,65.3,8.1,12.0,28.9,13.9,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.7,22.2,19.5,0.0,0.0,11.5,6.5,18.0,22.7,12.2,24.8
3757.0,189.0,643.0,1248.0,1266.0,51292.0,718.0,3757.0,1909.0,193.0,1651.0,1219.0,130.0,1955.0,3.43,3730.0,2800.0,127.0,939.0,1196.0,470.0,36.0,,,,,,,,,813.0,40.0,65.0,85.0,265.0,3757.0,1388.0,3757.0,759.0,629.0,1089.0,83.0,0.0,131.0,0.0,1089.0,295.0,813.0,184.0,1400000US06001405901,06,001,405901,1089.0,88.0,10.0,74.0,39.0,13.0,91.0,405901,5.0,17.1,33.2,33.7,10.1,19.1,10.7,89.3,56.0,75.1,3.4,25.2,32.1,12.6,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.9,20.2,16.7,7.6,0.0,12.0,0.0,19.7,27.1,22.6,28.9
3138.0,389.0,234.0,1270.0,916.0,69097.0,589.0,3106.0,1840.0,186.0,2025.0,1078.0,155.0,1945.0,3.39,3130.0,1686.0,0.0,711.0,782.0,144.0,49.0,,,,,,,,,563.0,59.0,23.0,52.0,225.0,3138.0,1399.0,3138.0,777.0,622.0,923.0,21.0,0.0,146.0,0.0,923.0,247.0,563.0,111.0,1400000US06001405902,06,001,405902,923.0,35.0,51.0,51.0,25.0,41.0,38.0,405902,12.4,7.5,40.5,29.2,10.1,19.0,14.4,85.6,63.8,53.9,0.0,22.7,25.0,4.6,1.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.6,24.8,19.8,2.3,0.0,15.8,0.0,18.1,26.8,19.7,26.1
4735.0,830.0,910.0,1939.0,963.0,56763.0,596.0,4705.0,2647.0,129.0,1306.0,1956.0,140.0,1954.0,2.59,4705.0,3629.0,335.0,337.0,1764.0,868.0,218.0,,,,,,,,,1480.0,160.0,20.0,111.0,287.0,4735.0,2387.0,4735.0,1484.0,903.0,1816.0,60.0,28.0,244.0,0.0,1816.0,273.0,1480.0,337.0,1400000US06001406000,06,001,406000,1816.0,106.0,150.0,62.0,73.0,56.0,46.0,406000,17.5,19.2,41.0,20.3,4.9,12.7,7.2,92.8,39.1,77.1,7.1,7.2,37.5,18.4,4.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.4,31.3,19.1,3.3,1.5,13.4,0.0,18.3,15.0,22.8,27.1
